family,cohort,item_id,correct_full,correct_cleaned,correct_rand476_mean
ModernBERT-base,adv,3018,1,1,0.6
ModernBERT-base,adv,3019,1,0,0.4
ModernBERT-base,adv,3020,0,0,0.0
ModernBERT-base,adv,5002,1,1,0.7
ModernBERT-base,adv,5004,1,1,0.9
ModernBERT-base,adv,5006,0,0,0.2
ModernBERT-base,adv,5011,1,1,0.6
ModernBERT-base,adv,5013,1,1,0.5
ModernBERT-base,adv,5014,0,1,0.4
ModernBERT-base,adv,5015,1,1,1.0
ModernBERT-base,adv,5016,0,0,0.0
ModernBERT-base,adv,5018,1,1,0.4
ModernBERT-base,adv,5019,1,1,0.9
ModernBERT-base,adv,5020,1,1,1.0
ModernBERT-base,adv,6002,1,0,0.8
ModernBERT-base,adv,6003,1,0,0.4
ModernBERT-base,adv,6011,0,0,0.0
ModernBERT-base,adv,6014,1,0,0.3
ModernBERT-base,adv,6019,1,1,0.9
ModernBERT-base,adv,7002,1,1,1.0
ModernBERT-base,adv,7003,1,1,0.5
ModernBERT-base,adv,7005,0,0,0.3
ModernBERT-base,adv,7006,1,1,0.8
ModernBERT-base,adv,7008,0,0,0.4
ModernBERT-base,adv,7010,1,1,0.8
ModernBERT-base,adv,7011,1,1,0.9
ModernBERT-base,adv,7013,0,0,0.0
ModernBERT-base,adv,7014,1,1,0.7
ModernBERT-base,adv,7015,1,1,0.2
ModernBERT-base,adv,7016,1,1,0.8
ModernBERT-base,adv,7017,0,0,0.1
ModernBERT-base,adv,7018,0,1,0.0
ModernBERT-base,adv,7019,1,1,0.9
ModernBERT-base,adv,7020,1,1,0.6
ModernBERT-base,adv,8001,0,1,0.0
ModernBERT-base,adv,8002,1,1,0.5
ModernBERT-base,adv,8009,1,1,0.8
ModernBERT-base,adv,8012,1,1,0.4
ModernBERT-base,adv,8016,0,1,0.2
ModernBERT-base,adv,8019,1,1,0.4
ModernBERT-base,adv,8020,0,1,0.4
ModernBERT-base,adv,9002,1,1,0.4
ModernBERT-base,adv,9005,1,1,0.5
ModernBERT-base,adv,9007,0,0,0.0
ModernBERT-base,adv,9009,0,0,0.2
ModernBERT-base,adv,9010,1,1,0.8
ModernBERT-base,adv,9013,1,1,0.8
ModernBERT-base,adv,9014,1,1,1.0
ModernBERT-base,adv,9015,0,0,0.4
ModernBERT-base,adv,9016,1,1,0.8
ModernBERT-base,adv,9017,0,1,0.2
ModernBERT-base,adv,9018,0,0,0.1
ModernBERT-base,adv,9020,1,1,0.6
ModernBERT-base,adv,10001,1,1,0.4
ModernBERT-base,adv,10003,1,1,0.7
ModernBERT-base,adv,10007,1,1,0.7
ModernBERT-base,adv,10008,0,0,0.0
ModernBERT-base,adv,10012,0,0,0.4
ModernBERT-base,adv,10013,0,1,0.0
ModernBERT-base,adv,10017,0,1,0.0
ModernBERT-base,adv,10019,1,1,0.9
ModernBERT-base,adv,11003,1,1,1.0
ModernBERT-base,adv,11004,0,1,0.5
ModernBERT-base,adv,11005,1,1,0.6
ModernBERT-base,adv,11006,0,1,0.0
ModernBERT-base,adv,11009,0,0,0.2
ModernBERT-base,adv,11012,1,1,0.1
ModernBERT-base,adv,11013,1,1,0.3
ModernBERT-base,adv,11014,0,1,0.6
ModernBERT-base,adv,11017,1,1,1.0
ModernBERT-base,adv,11018,0,1,0.2
ModernBERT-base,adv,11019,0,0,0.4
ModernBERT-base,adv,11020,0,0,0.1
ModernBERT-base,adv,12001,1,1,0.8
ModernBERT-base,adv,12002,0,1,0.2
ModernBERT-base,adv,12003,0,1,0.4
ModernBERT-base,adv,12004,0,0,0.1
ModernBERT-base,adv,12005,1,0,0.6
ModernBERT-base,adv,12006,0,1,0.2
ModernBERT-base,adv,12007,1,1,0.1
ModernBERT-base,adv,12008,1,1,0.3
ModernBERT-base,adv,12009,0,1,0.0
ModernBERT-base,adv,12011,1,1,0.7
ModernBERT-base,adv,12014,1,1,0.6
ModernBERT-base,adv,12015,1,1,0.7
ModernBERT-base,adv,12017,1,1,0.6
ModernBERT-base,adv,12018,1,1,0.9
ModernBERT-base,adv,12019,0,0,0.0
ModernBERT-base,adv,12020,1,1,1.0
ModernBERT-base,adv,13003,0,1,0.1
ModernBERT-base,adv,13004,1,1,0.6
ModernBERT-base,adv,13006,0,0,0.1
ModernBERT-base,adv,13009,1,1,0.7
ModernBERT-base,adv,13017,0,1,0.3
ModernBERT-base,adv,13018,1,1,0.3
ModernBERT-base,adv,13019,0,0,0.1
ModernBERT-base,adv,13020,1,1,0.9
ModernBERT-base,nat,90001,1,1,0.5
ModernBERT-base,nat,90002,0,0,0.3
ModernBERT-base,nat,90003,0,0,0.2
ModernBERT-base,nat,90004,0,1,0.5
ModernBERT-base,nat,90005,1,0,0.6
ModernBERT-base,nat,90006,0,0,0.1
ModernBERT-base,nat,90007,1,1,0.8
ModernBERT-base,nat,90008,1,1,0.8
ModernBERT-base,nat,90009,1,1,1.0
ModernBERT-base,nat,90010,0,0,0.1
ModernBERT-base,nat,90011,0,0,0.2
ModernBERT-base,nat,90012,1,0,0.7
ModernBERT-base,nat,90013,0,0,0.3
ModernBERT-base,nat,90014,1,0,0.6
ModernBERT-base,nat,90015,0,0,0.0
ModernBERT-base,nat,90017,0,0,0.2
ModernBERT-base,nat,90018,0,0,0.1
ModernBERT-base,nat,90019,0,0,0.0
ModernBERT-base,nat,90020,1,0,0.0
ModernBERT-base,nat,90021,0,0,0.0
ModernBERT-base,nat,90022,1,1,1.0
ModernBERT-base,nat,90023,1,0,0.9
ModernBERT-base,nat,90024,1,1,0.5
ModernBERT-base,nat,90033,1,1,1.0
ModernBERT-base,nat,90034,0,0,0.3
ModernBERT-base,nat,90035,1,0,0.6
ModernBERT-base,nat,90036,1,1,0.9
ModernBERT-base,nat,90037,1,1,1.0
ModernBERT-base,nat,90038,1,0,0.7
ModernBERT-base,nat,90039,0,1,0.1
ModernBERT-base,nat,90040,0,0,0.0
ModernBERT-base,nat,90041,0,1,0.6
ModernBERT-base,nat,90042,1,1,0.8
ModernBERT-base,nat,90043,0,0,0.1
ModernBERT-base,nat,90044,1,1,0.7
ModernBERT-base,nat,90045,0,1,0.1
ModernBERT-base,nat,90046,1,1,1.0
ModernBERT-base,nat,90047,1,1,0.3
ModernBERT-base,nat,90048,0,0,0.3
ModernBERT-base,nat,90049,1,1,0.7
ModernBERT-base,nat,90050,0,0,0.1
ModernBERT-base,nat,90051,0,0,0.5
ModernBERT-base,nat,90059,0,1,0.8
ModernBERT-base,nat,90060,0,0,0.1
ModernBERT-base,nat,90061,1,1,0.9
ModernBERT-base,nat,90062,0,0,0.1
ModernBERT-base,nat,90063,1,0,0.7
ModernBERT-base,nat,90064,1,1,1.0
ModernBERT-base,nat,90065,1,1,1.0
ModernBERT-base,nat,90066,1,1,1.0
ModernBERT-base,nat,90067,1,1,0.8
ModernBERT-base,nat,90068,0,1,0.4
ModernBERT-base,nat,90069,0,0,0.4
ModernBERT-base,nat,90070,1,1,1.0
ModernBERT-base,nat,90071,0,0,0.5
ModernBERT-base,nat,90072,0,0,0.3
ModernBERT-base,nat,90079,1,1,0.7
ModernBERT-base,nat,90080,1,1,0.4
ModernBERT-base,nat,90081,1,0,0.4
ModernBERT-base,nat,90082,0,0,0.1
ModernBERT-base,nat,90083,0,0,0.3
ModernBERT-base,nat,90084,1,0,0.5
ModernBERT-base,nat,90085,0,0,0.0
ModernBERT-base,nat,90086,1,1,0.9
ModernBERT-base,nat,90087,0,0,0.3
ModernBERT-base,nat,90088,1,0,1.0
ModernBERT-base,nat,90089,0,0,0.3
ModernBERT-base,nat,90090,0,0,0.1
ModernBERT-base,nat,90091,0,0,0.2
ModernBERT-base,nat,90092,1,1,0.6
ModernBERT-base,nat,90097,1,1,1.0
ModernBERT-base,nat,90100,0,0,0.2
ModernBERT-base,nat,90101,0,0,0.3
ModernBERT-base,nat,90103,0,0,0.3
ModernBERT-base,nat,90104,1,1,1.0
ModernBERT-base,nat,90105,1,0,0.8
ModernBERT-base,nat,90106,0,0,0.3
ModernBERT-base,nat,90107,1,1,1.0
ModernBERT-base,nat,90112,1,0,0.9
ModernBERT-base,nat,90113,1,1,1.0
ModernBERT-base,nat,90114,1,0,0.6
ModernBERT-base,nat,90115,0,0,0.4
ModernBERT-base,nat,90116,0,0,0.0
ModernBERT-base,nat,90117,0,0,0.2
ModernBERT-base,nat,90118,1,1,0.4
ModernBERT-base,nat,90119,0,0,0.1
ModernBERT-base,nat,90120,1,1,0.8
ModernBERT-base,nat,90121,1,1,0.9
ModernBERT-base,nat,90122,0,1,0.6
ModernBERT-base,nat,90127,0,0,0.2
ModernBERT-base,nat,90128,0,0,0.0
ModernBERT-base,nat,90129,1,0,0.7
ModernBERT-base,nat,90130,1,0,0.5
ModernBERT-base,nat,90131,1,0,0.5
ModernBERT-base,nat,90132,0,1,0.2
ModernBERT-base,nat,90133,0,0,0.0
ModernBERT-base,nat,90134,0,1,0.2
ModernBERT-base,nat,90135,0,0,0.4
ModernBERT-base,nat,90136,0,0,0.1
ModernBERT-base,nat,90141,0,1,0.5
ModernBERT-base,nat,90142,1,1,1.0
ModernBERT-base,nat,90143,0,1,0.5
ModernBERT-base,nat,90144,1,0,0.8
ModernBERT-base,nat,90145,1,0,0.8
ModernBERT-base,nat,90146,1,0,1.0
ModernBERT-base,nat,90147,1,1,1.0
ModernBERT-base,nat,90148,1,1,0.6
ModernBERT-base,nat,90152,1,1,0.9
ModernBERT-base,nat,90154,1,1,0.8
ModernBERT-base,nat,90155,1,1,1.0
ModernBERT-base,nat,90156,0,1,0.2
ModernBERT-base,nat,90157,1,1,0.9
ModernBERT-base,nat,90158,1,1,0.6
ModernBERT-base,nat,90159,1,1,1.0
ModernBERT-base,nat,90160,1,1,0.4
ModernBERT-base,nat,90163,0,1,0.4
ModernBERT-base,nat,90164,1,1,0.8
ModernBERT-base,nat,90165,1,0,0.5
ModernBERT-base,nat,90166,0,0,0.4
ModernBERT-base,nat,90167,0,1,0.2
ModernBERT-base,nat,90168,1,1,0.9
ModernBERT-base,nat,90169,1,1,1.0
ModernBERT-base,nat,90172,1,0,0.8
ModernBERT-base,nat,90174,1,1,1.0
ModernBERT-base,nat,90175,0,0,0.1
ModernBERT-base,nat,90176,1,0,0.7
ModernBERT-base,nat,90177,0,0,0.2
ModernBERT-base,nat,90178,1,1,0.6
ModernBERT-base,nat,90180,0,1,0.3
ModernBERT-base,nat,90181,0,1,0.3
ModernBERT-base,nat,90182,1,1,1.0
Qwen2.5-3B,adv,2,1,1,0.6
Qwen2.5-3B,adv,3,1,0,0.5
Qwen2.5-3B,adv,4,1,1,1.0
Qwen2.5-3B,adv,7,1,0,0.4
Qwen2.5-3B,adv,10,1,1,1.0
Qwen2.5-3B,adv,12,0,0,0.0
Qwen2.5-3B,adv,14,0,1,0.4
Qwen2.5-3B,adv,17,1,1,0.8
Qwen2.5-3B,adv,18,0,0,0.0
Qwen2.5-3B,adv,23,1,0,0.8
Qwen2.5-3B,adv,24,0,1,0.3
Qwen2.5-3B,adv,26,0,0,0.0
Qwen2.5-3B,adv,29,0,0,0.1
Qwen2.5-3B,adv,32,1,1,0.5
Qwen2.5-3B,adv,33,1,1,0.6
Qwen2.5-3B,adv,34,0,0,0.4
Qwen2.5-3B,adv,35,1,1,0.6
Qwen2.5-3B,adv,36,0,0,0.0
Qwen2.5-3B,adv,38,0,0,0.0
Qwen2.5-3B,adv,39,0,0,0.0
Qwen2.5-3B,adv,3001,1,1,0.4
Qwen2.5-3B,adv,3002,1,1,0.4
Qwen2.5-3B,adv,3003,0,0,0.0
Qwen2.5-3B,adv,3004,0,0,0.0
Qwen2.5-3B,adv,3005,0,1,0.0
Qwen2.5-3B,adv,3006,1,1,1.0
Qwen2.5-3B,adv,3007,1,1,0.9
Qwen2.5-3B,adv,3008,1,1,0.7
Qwen2.5-3B,adv,3009,0,1,0.5
Qwen2.5-3B,adv,3010,0,1,0.1
Qwen2.5-3B,adv,3011,0,0,0.1
Qwen2.5-3B,adv,3012,1,1,0.9
Qwen2.5-3B,adv,3013,0,0,0.0
Qwen2.5-3B,adv,3015,1,1,0.3
Qwen2.5-3B,adv,3018,1,1,0.1
Qwen2.5-3B,adv,3019,0,0,0.0
Qwen2.5-3B,adv,3020,1,1,0.2
Qwen2.5-3B,adv,5002,1,1,0.5
Qwen2.5-3B,adv,5004,0,0,0.3
Qwen2.5-3B,adv,5006,1,1,0.8
Qwen2.5-3B,adv,5011,1,1,0.9
Qwen2.5-3B,adv,5013,0,1,0.2
Qwen2.5-3B,adv,5014,1,1,1.0
Qwen2.5-3B,adv,5015,1,1,0.6
Qwen2.5-3B,adv,5016,0,0,0.0
Qwen2.5-3B,adv,5018,1,1,0.7
Qwen2.5-3B,adv,5019,0,0,0.0
Qwen2.5-3B,adv,5020,1,1,1.0
Qwen2.5-3B,adv,6002,0,0,0.0
Qwen2.5-3B,adv,6003,0,0,0.1
Qwen2.5-3B,adv,6011,1,1,1.0
Qwen2.5-3B,adv,6014,1,1,1.0
Qwen2.5-3B,adv,6019,0,0,0.3
Qwen2.5-3B,adv,7002,0,1,0.8
Qwen2.5-3B,adv,7003,1,1,0.5
Qwen2.5-3B,adv,7005,1,1,0.9
Qwen2.5-3B,adv,7006,0,1,0.2
Qwen2.5-3B,adv,7008,1,1,0.7
Qwen2.5-3B,adv,7010,0,1,0.1
Qwen2.5-3B,adv,7011,1,0,0.4
Qwen2.5-3B,adv,7013,1,1,0.8
Qwen2.5-3B,adv,7014,0,0,0.0
Qwen2.5-3B,adv,7015,0,1,0.5
Qwen2.5-3B,adv,7016,1,1,1.0
Qwen2.5-3B,adv,7017,1,1,0.6
Qwen2.5-3B,adv,7018,1,1,0.7
Qwen2.5-3B,adv,7019,0,0,0.0
Qwen2.5-3B,adv,7020,1,1,0.5
Qwen2.5-3B,adv,8001,1,1,0.6
Qwen2.5-3B,adv,8002,1,1,0.9
Qwen2.5-3B,adv,8009,0,0,0.0
Qwen2.5-3B,adv,8012,1,1,1.0
Qwen2.5-3B,adv,8016,1,1,1.0
Qwen2.5-3B,adv,8019,1,1,0.7
Qwen2.5-3B,adv,8020,1,1,0.7
Qwen2.5-3B,adv,9002,1,1,1.0
Qwen2.5-3B,adv,9005,1,1,1.0
Qwen2.5-3B,adv,9007,1,1,0.3
Qwen2.5-3B,adv,9009,1,0,0.3
Qwen2.5-3B,adv,9010,1,1,0.4
Qwen2.5-3B,adv,9013,1,1,0.6
Qwen2.5-3B,adv,9014,1,1,0.8
Qwen2.5-3B,adv,9015,0,0,0.0
Qwen2.5-3B,adv,9016,0,0,0.3
Qwen2.5-3B,adv,9017,0,0,0.0
Qwen2.5-3B,adv,9018,0,0,0.0
Qwen2.5-3B,adv,9020,1,1,0.8
Qwen2.5-3B,adv,10001,1,1,0.9
Qwen2.5-3B,adv,10003,1,1,0.6
Qwen2.5-3B,adv,10007,0,0,0.0
Qwen2.5-3B,adv,10008,1,1,0.7
Qwen2.5-3B,adv,10012,0,0,0.0
Qwen2.5-3B,adv,10013,1,1,0.8
Qwen2.5-3B,adv,10017,1,1,0.7
Qwen2.5-3B,adv,10019,0,0,0.0
Qwen2.5-3B,adv,11003,0,0,0.2
Qwen2.5-3B,adv,11004,0,1,0.2
Qwen2.5-3B,adv,11005,0,0,0.0
Qwen2.5-3B,adv,11006,1,1,1.0
Qwen2.5-3B,adv,11009,1,1,0.9
Qwen2.5-3B,adv,11012,1,1,0.8
Qwen2.5-3B,adv,11013,0,0,0.0
Qwen2.5-3B,adv,11014,1,1,0.2
Qwen2.5-3B,adv,11017,0,0,0.0
Qwen2.5-3B,adv,11018,1,1,0.7
Qwen2.5-3B,adv,11019,1,0,0.0
Qwen2.5-3B,adv,11020,1,1,0.2
Qwen2.5-3B,adv,12001,1,1,0.6
Qwen2.5-3B,adv,12002,0,0,0.0
Qwen2.5-3B,adv,12003,1,0,0.2
Qwen2.5-3B,adv,12004,1,1,1.0
Qwen2.5-3B,adv,12005,0,0,0.2
Qwen2.5-3B,adv,12006,1,1,0.8
Qwen2.5-3B,adv,12007,0,1,0.0
Qwen2.5-3B,adv,12008,0,0,0.0
Qwen2.5-3B,adv,12009,1,1,0.4
Qwen2.5-3B,adv,12011,1,1,1.0
Qwen2.5-3B,adv,12014,0,0,0.1
Qwen2.5-3B,adv,12015,1,1,0.6
Qwen2.5-3B,adv,12017,1,0,0.5
Qwen2.5-3B,adv,12018,0,1,0.2
Qwen2.5-3B,adv,12019,1,1,0.6
Qwen2.5-3B,adv,12020,0,0,0.0
Qwen2.5-3B,adv,13003,1,1,0.7
Qwen2.5-3B,adv,13004,0,0,0.0
Qwen2.5-3B,adv,13006,0,0,0.0
Qwen2.5-3B,adv,13009,0,1,0.5
Qwen2.5-3B,adv,13017,1,1,0.3
Qwen2.5-3B,adv,13018,1,1,1.0
Qwen2.5-3B,adv,13019,1,1,0.6
Qwen2.5-3B,adv,13020,1,1,0.8
Qwen2.5-3B,nat,90001,1,1,0.9
Qwen2.5-3B,nat,90002,1,1,0.3
Qwen2.5-3B,nat,90003,1,1,0.9
Qwen2.5-3B,nat,90004,1,1,0.1
Qwen2.5-3B,nat,90005,1,1,1.0
Qwen2.5-3B,nat,90006,1,1,0.8
Qwen2.5-3B,nat,90007,0,0,0.0
Qwen2.5-3B,nat,90008,1,1,0.9
Qwen2.5-3B,nat,90009,1,1,0.9
Qwen2.5-3B,nat,90010,1,1,0.9
Qwen2.5-3B,nat,90011,1,1,1.0
Qwen2.5-3B,nat,90012,1,1,1.0
Qwen2.5-3B,nat,90013,1,1,1.0
Qwen2.5-3B,nat,90014,1,1,0.9
Qwen2.5-3B,nat,90015,0,1,0.7
Qwen2.5-3B,nat,90017,1,1,0.9
Qwen2.5-3B,nat,90018,1,0,0.5
Qwen2.5-3B,nat,90019,1,0,0.5
Qwen2.5-3B,nat,90020,1,1,1.0
Qwen2.5-3B,nat,90021,1,1,0.4
Qwen2.5-3B,nat,90022,1,1,0.8
Qwen2.5-3B,nat,90023,1,1,1.0
Qwen2.5-3B,nat,90024,0,1,0.6
Qwen2.5-3B,nat,90033,1,1,1.0
Qwen2.5-3B,nat,90034,1,1,0.9
Qwen2.5-3B,nat,90035,1,0,0.7
Qwen2.5-3B,nat,90036,1,1,0.5
Qwen2.5-3B,nat,90037,0,0,0.4
Qwen2.5-3B,nat,90038,0,0,0.2
Qwen2.5-3B,nat,90039,1,0,0.7
Qwen2.5-3B,nat,90040,1,1,1.0
Qwen2.5-3B,nat,90041,0,0,0.5
Qwen2.5-3B,nat,90042,1,1,0.9
Qwen2.5-3B,nat,90043,0,0,0.1
Qwen2.5-3B,nat,90044,1,1,0.6
Qwen2.5-3B,nat,90045,1,1,0.3
Qwen2.5-3B,nat,90046,1,1,0.8
Qwen2.5-3B,nat,90047,1,1,0.7
Qwen2.5-3B,nat,90048,1,1,1.0
Qwen2.5-3B,nat,90049,1,1,0.8
Qwen2.5-3B,nat,90050,1,1,0.4
Qwen2.5-3B,nat,90051,1,1,0.8
Qwen2.5-3B,nat,90059,1,0,0.7
Qwen2.5-3B,nat,90060,0,0,0.0
Qwen2.5-3B,nat,90061,0,0,0.2
Qwen2.5-3B,nat,90062,0,0,0.3
Qwen2.5-3B,nat,90063,1,0,0.7
Qwen2.5-3B,nat,90064,1,1,0.4
Qwen2.5-3B,nat,90065,1,1,0.4
Qwen2.5-3B,nat,90066,1,1,0.9
Qwen2.5-3B,nat,90067,1,1,0.7
Qwen2.5-3B,nat,90068,0,0,0.3
Qwen2.5-3B,nat,90069,0,0,0.0
Qwen2.5-3B,nat,90070,0,0,0.1
Qwen2.5-3B,nat,90071,1,1,0.5
Qwen2.5-3B,nat,90072,1,1,1.0
Qwen2.5-3B,nat,90079,1,1,0.9
Qwen2.5-3B,nat,90080,1,1,1.0
Qwen2.5-3B,nat,90081,0,0,0.5
Qwen2.5-3B,nat,90082,0,0,0.0
Qwen2.5-3B,nat,90083,0,1,0.4
Qwen2.5-3B,nat,90084,1,1,1.0
Qwen2.5-3B,nat,90085,1,1,0.4
Qwen2.5-3B,nat,90086,1,1,1.0
Qwen2.5-3B,nat,90087,1,1,1.0
Qwen2.5-3B,nat,90088,0,0,0.1
Qwen2.5-3B,nat,90089,0,0,0.1
Qwen2.5-3B,nat,90090,1,1,0.9
Qwen2.5-3B,nat,90091,1,1,1.0
Qwen2.5-3B,nat,90092,1,1,0.9
Qwen2.5-3B,nat,90097,0,0,0.0
Qwen2.5-3B,nat,90100,0,0,0.2
Qwen2.5-3B,nat,90101,1,1,0.6
Qwen2.5-3B,nat,90103,1,1,0.9
Qwen2.5-3B,nat,90104,0,1,0.7
Qwen2.5-3B,nat,90105,1,1,0.9
Qwen2.5-3B,nat,90106,1,1,1.0
Qwen2.5-3B,nat,90107,0,0,0.7
Qwen2.5-3B,nat,90112,0,0,0.4
Qwen2.5-3B,nat,90113,1,1,1.0
Qwen2.5-3B,nat,90114,0,0,0.3
Qwen2.5-3B,nat,90115,1,1,1.0
Qwen2.5-3B,nat,90116,1,1,0.8
Qwen2.5-3B,nat,90117,0,0,0.0
Qwen2.5-3B,nat,90118,0,0,0.0
Qwen2.5-3B,nat,90119,1,1,1.0
Qwen2.5-3B,nat,90120,1,0,0.2
Qwen2.5-3B,nat,90121,0,0,0.1
Qwen2.5-3B,nat,90122,1,1,1.0
Qwen2.5-3B,nat,90127,1,1,0.9
Qwen2.5-3B,nat,90128,1,1,0.9
Qwen2.5-3B,nat,90129,1,1,1.0
Qwen2.5-3B,nat,90130,1,1,0.9
Qwen2.5-3B,nat,90131,1,0,0.4
Qwen2.5-3B,nat,90132,0,1,0.3
Qwen2.5-3B,nat,90133,1,1,0.9
Qwen2.5-3B,nat,90134,1,1,0.9
Qwen2.5-3B,nat,90135,0,0,0.4
Qwen2.5-3B,nat,90136,1,1,1.0
Qwen2.5-3B,nat,90141,0,0,0.0
Qwen2.5-3B,nat,90142,1,1,0.9
Qwen2.5-3B,nat,90143,0,0,0.1
Qwen2.5-3B,nat,90144,1,1,1.0
Qwen2.5-3B,nat,90145,1,1,0.9
Qwen2.5-3B,nat,90146,1,0,0.7
Qwen2.5-3B,nat,90147,1,1,1.0
Qwen2.5-3B,nat,90148,1,1,1.0
Qwen2.5-3B,nat,90152,0,0,0.5
Qwen2.5-3B,nat,90154,0,0,0.6
Qwen2.5-3B,nat,90155,0,1,0.4
Qwen2.5-3B,nat,90156,0,0,0.4
Qwen2.5-3B,nat,90157,1,0,0.6
Qwen2.5-3B,nat,90158,1,1,0.5
Qwen2.5-3B,nat,90159,0,1,0.4
Qwen2.5-3B,nat,90160,1,1,1.0
Qwen2.5-3B,nat,90163,0,0,0.1
Qwen2.5-3B,nat,90164,0,0,0.3
Qwen2.5-3B,nat,90165,1,1,1.0
Qwen2.5-3B,nat,90166,1,1,1.0
Qwen2.5-3B,nat,90167,0,0,0.1
Qwen2.5-3B,nat,90168,0,0,0.0
Qwen2.5-3B,nat,90169,0,1,0.4
Qwen2.5-3B,nat,90172,1,1,0.8
Qwen2.5-3B,nat,90174,1,0,0.7
Qwen2.5-3B,nat,90175,0,0,0.1
Qwen2.5-3B,nat,90176,1,0,0.4
Qwen2.5-3B,nat,90177,0,0,0.2
Qwen2.5-3B,nat,90178,1,1,0.7
Qwen2.5-3B,nat,90180,1,0,0.3
Qwen2.5-3B,nat,90181,1,1,0.3
Qwen2.5-3B,nat,90182,0,1,0.5
Qwen2.5-1.5B,adv,2,0,1,0.4
Qwen2.5-1.5B,adv,3,1,0,0.5
Qwen2.5-1.5B,adv,4,0,0,0.6
Qwen2.5-1.5B,adv,7,1,1,0.7
Qwen2.5-1.5B,adv,10,1,1,0.9
Qwen2.5-1.5B,adv,12,0,0,0.0
Qwen2.5-1.5B,adv,14,0,0,0.0
Qwen2.5-1.5B,adv,17,1,1,1.0
Qwen2.5-1.5B,adv,18,0,0,0.0
Qwen2.5-1.5B,adv,23,0,0,0.2
Qwen2.5-1.5B,adv,24,1,1,0.8
Qwen2.5-1.5B,adv,26,0,0,0.0
Qwen2.5-1.5B,adv,29,0,0,0.3
Qwen2.5-1.5B,adv,32,0,1,0.2
Qwen2.5-1.5B,adv,33,0,1,0.4
Qwen2.5-1.5B,adv,34,0,1,0.3
Qwen2.5-1.5B,adv,35,1,1,1.0
Qwen2.5-1.5B,adv,36,0,0,0.0
Qwen2.5-1.5B,adv,38,0,0,0.0
Qwen2.5-1.5B,adv,39,0,0,0.0
Qwen2.5-1.5B,adv,3001,1,1,0.7
Qwen2.5-1.5B,adv,3002,1,1,1.0
Qwen2.5-1.5B,adv,3003,0,0,0.0
Qwen2.5-1.5B,adv,3004,1,0,0.4
Qwen2.5-1.5B,adv,3005,1,1,0.4
Qwen2.5-1.5B,adv,3006,1,1,1.0
Qwen2.5-1.5B,adv,3007,1,1,0.5
Qwen2.5-1.5B,adv,3008,1,1,0.8
Qwen2.5-1.5B,adv,3009,1,1,0.6
Qwen2.5-1.5B,adv,3010,0,1,0.1
Qwen2.5-1.5B,adv,3011,0,0,0.0
Qwen2.5-1.5B,adv,3012,1,1,1.0
Qwen2.5-1.5B,adv,3013,1,1,0.1
Qwen2.5-1.5B,adv,3015,1,1,0.3
Qwen2.5-1.5B,adv,3018,1,0,0.5
Qwen2.5-1.5B,adv,3019,0,0,0.0
Qwen2.5-1.5B,adv,3020,0,1,0.1
Qwen2.5-1.5B,adv,5002,1,0,0.5
Qwen2.5-1.5B,adv,5004,0,0,0.2
Qwen2.5-1.5B,adv,5006,1,1,1.0
Qwen2.5-1.5B,adv,5011,1,1,0.9
Qwen2.5-1.5B,adv,5013,0,0,0.3
Qwen2.5-1.5B,adv,5014,1,1,0.7
Qwen2.5-1.5B,adv,5015,1,1,1.0
Qwen2.5-1.5B,adv,5016,0,0,0.0
Qwen2.5-1.5B,adv,5018,1,1,0.8
Qwen2.5-1.5B,adv,5019,1,1,0.5
Qwen2.5-1.5B,adv,5020,0,0,0.5
Qwen2.5-1.5B,adv,6002,1,1,1.0
Qwen2.5-1.5B,adv,6003,1,0,0.3
Qwen2.5-1.5B,adv,6011,1,0,0.6
Qwen2.5-1.5B,adv,6014,1,1,1.0
Qwen2.5-1.5B,adv,6019,1,1,1.0
Qwen2.5-1.5B,adv,7002,0,0,0.0
Qwen2.5-1.5B,adv,7003,1,1,1.0
Qwen2.5-1.5B,adv,7005,1,1,1.0
Qwen2.5-1.5B,adv,7006,1,1,0.8
Qwen2.5-1.5B,adv,7008,1,1,0.8
Qwen2.5-1.5B,adv,7010,1,1,1.0
Qwen2.5-1.5B,adv,7011,1,1,1.0
Qwen2.5-1.5B,adv,7013,0,1,0.0
Qwen2.5-1.5B,adv,7014,0,1,0.0
Qwen2.5-1.5B,adv,7015,1,1,0.6
Qwen2.5-1.5B,adv,7016,1,1,1.0
Qwen2.5-1.5B,adv,7017,0,0,0.3
Qwen2.5-1.5B,adv,7018,1,1,0.8
Qwen2.5-1.5B,adv,7019,0,0,0.0
Qwen2.5-1.5B,adv,7020,0,0,0.2
Qwen2.5-1.5B,adv,8001,1,1,0.6
Qwen2.5-1.5B,adv,8002,1,1,0.8
Qwen2.5-1.5B,adv,8009,1,0,0.0
Qwen2.5-1.5B,adv,8012,1,1,0.2
Qwen2.5-1.5B,adv,8016,1,1,1.0
Qwen2.5-1.5B,adv,8019,0,0,0.0
Qwen2.5-1.5B,adv,8020,1,0,0.0
Qwen2.5-1.5B,adv,9002,1,1,0.9
Qwen2.5-1.5B,adv,9005,1,0,0.5
Qwen2.5-1.5B,adv,9007,1,1,1.0
Qwen2.5-1.5B,adv,9009,1,1,1.0
Qwen2.5-1.5B,adv,9010,0,0,0.3
Qwen2.5-1.5B,adv,9013,0,0,0.2
